School,Date,SchoolYear,Enrolled,Absent
02M267,2010-12-15,20102011,46.0,7.0
02M267,2010-12-16,20102011,46.0,7.0
02M267,2010-12-17,20102011,46.0,5.0
02M267,2010-12-20,20102011,46.0,6.0
02M267,2010-12-21,20102011,46.0,6.0
02M267,2010-12-22,20102011,46.0,7.0
02M267,2010-12-23,20102011,46.0,13.0
02M267,2011-01-03,20102011,45.0,5.0
02M267,2011-01-04,20102011,45.0,7.0
02M267,2011-01-05,20102011,45.0,2.0
02M267,2011-01-06,20102011,45.0,1.0
02M267,2011-01-07,20102011,45.0,5.0
02M267,2011-01-10,20102011,45.0,1.0
02M267,2011-01-11,20102011,45.0,0.0
02M267,2011-01-12,20102011,45.0,7.0
02M267,2011-01-13,20102011,45.0,1.0
02M267,2011-01-14,20102011,45.0,4.0
02M267,2011-01-18,20102011,45.0,6.0
02M267,2011-01-19,20102011,45.0,2.0
02M267,2011-01-20,20102011,45.0,1.0
02M267,2011-01-21,20102011,45.0,4.0
02M267,2011-01-24,20102011,44.0,7.0
02M267,2011-01-25,20102011,44.0,1.0
02M267,2011-01-26,20102011,45.0,4.0
02M267,2011-01-28,20102011,45.0,4.0
02M267,2011-01-31,20102011,45.0,2.0
02M267,2011-02-01,20102011,45.0,0.0
02M267,2011-02-02,20102011,45.0,3.0
02M267,2011-02-03,20102011,45.0,1.0
02M267,2011-02-04,20102011,45.0,1.0
02M267,2011-02-07,20102011,45.0,2.0
02M267,2011-02-08,20102011,46.0,4.0
02M267,2011-02-09,20102011,46.0,3.0
02M267,2011-02-10,20102011,48.0,1.0
02M267,2011-02-11,20102011,48.0,2.0
02M267,2011-02-14,20102011,48.0,1.0
02M267,2011-02-15,20102011,48.0,3.0
02M267,2011-02-16,20102011,48.0,2.0
02M267,2011-02-17,20102011,48.0,2.0
02M267,2011-02-18,20102011,48.0,4.0
02M267,2011-02-28,20102011,48.0,4.0
02M267,2011-03-01,20102011,48.0,3.0
02M267,2011-03-02,20102011,48.0,3.0
02M267,2011-03-03,20102011,48.0,5.0
02M267,2011-03-04,20102011,48.0,4.0
02M267,2011-03-07,20102011,49.0,4.0
02M267,2011-03-08,20102011,50.0,2.0
02M267,2011-03-09,20102011,50.0,5.0
02M267,2011-03-10,20102011,50.0,3.0
02M267,2011-03-11,20102011,50.0,3.0
02M267,2011-03-14,20102011,50.0,1.0
02M267,2011-03-15,20102011,50.0,4.0
02M267,2011-03-16,20102011,50.0,5.0
02M267,2011-03-17,20102011,50.0,4.0
02M267,2011-03-18,20102011,50.0,4.0
02M267,2011-03-21,20102011,50.0,5.0
02M267,2011-03-22,20102011,50.0,5.0
02M267,2011-03-23,20102011,50.0,5.0
02M267,2011-03-24,20102011,50.0,5.0
02M267,2011-03-25,20102011,50.0,5.0
02M267,2011-03-28,20102011,50.0,6.0
02M267,2011-03-29,20102011,50.0,4.0
02M267,2011-03-30,20102011,50.0,2.0
02M267,2011-03-31,20102011,50.0,5.0
02M267,2011-04-01,20102011,50.0,3.0
02M267,2011-04-04,20102011,50.0,2.0
02M267,2011-04-05,20102011,50.0,1.0
02M267,2011-04-06,20102011,50.0,4.0
02M267,2011-04-07,20102011,50.0,4.0
02M267,2011-04-08,20102011,49.0,5.0
02M267,2011-04-11,20102011,49.0,2.0
02M267,2011-04-12,20102011,49.0,3.0
02M267,2011-04-13,20102011,49.0,5.0
02M267,2011-04-14,20102011,49.0,6.0
02M267,2011-04-15,20102011,49.0,5.0
02M267,2011-04-27,20102011,49.0,4.0
02M267,2011-04-28,20102011,49.0,1.0
02M267,2011-04-29,20102011,49.0,1.0
02M267,2011-05-02,20102011,49.0,0.0
02M267,2011-05-03,20102011,49.0,1.0
02M267,2011-05-04,20102011,49.0,2.0
02M267,2011-05-05,20102011,49.0,3.0
02M267,2011-05-06,20102011,49.0,1.0
02M267,2011-05-09,20102011,49.0,2.0
02M267,2011-05-10,20102011,49.0,3.0
02M267,2011-05-11,20102011,49.0,2.0
02M267,2011-05-12,20102011,49.0,4.0
02M267,2011-05-13,20102011,49.0,1.0
02M267,2011-05-16,20102011,49.0,1.0
02M267,2011-05-17,20102011,49.0,3.0
02M267,2011-05-18,20102011,49.0,2.0
02M267,2011-05-19,20102011,49.0,4.0
02M267,2011-05-20,20102011,49.0,1.0
02M267,2011-05-23,20102011,49.0,3.0
02M267,2011-05-24,20102011,49.0,1.0
02M267,2011-05-25,20102011,49.0,3.0
02M267,2011-05-26,20102011,49.0,3.0
02M267,2011-05-27,20102011,48.0,3.0
02M267,2011-05-31,20102011,48.0,3.0
02M267,2011-06-01,20102011,48.0,1.0
02M267,2011-06-02,20102011,48.0,2.0
02M267,2011-06-03,20102011,48.0,4.0
02M267,2011-06-06,20102011,48.0,3.0
02M267,2011-06-07,20102011,48.0,1.0
02M267,2011-06-08,20102011,48.0,2.0
02M267,2011-06-10,20102011,48.0,2.0
02M267,2011-06-13,20102011,48.0,11.0
02M267,2011-06-14,20102011,48.0,3.0
02M267,2011-06-15,20102011,48.0,4.0
02M267,2011-06-16,20102011,48.0,3.0
02M267,2011-06-17,20102011,48.0,4.0
02M267,2011-06-20,20102011,48.0,5.0
02M267,2011-06-21,20102011,48.0,4.0
02M267,2011-06-22,20102011,48.0,3.0
02M267,2011-06-23,20102011,48.0,4.0
02M267,2011-06-24,20102011,48.0,3.0
02M267,2011-06-27,20102011,48.0,7.0
02M267,2011-06-28,20102011,48.0,4.0
02M267,2011-09-08,20112012,97.0,1.0
02M267,2011-09-09,20112012,98.0,2.0
02M267,2011-09-12,20112012,98.0,1.0
02M267,2011-09-13,20112012,98.0,1.0
02M267,2011-09-14,20112012,98.0,2.0
02M267,2011-09-15,20112012,97.0,1.0
02M267,2011-09-16,20112012,97.0,1.0
02M267,2011-09-19,20112012,97.0,5.0
02M267,2011-09-20,20112012,97.0,5.0
02M267,2011-09-21,20112012,96.0,5.0
02M267,2011-09-22,20112012,96.0,5.0
02M267,2011-09-23,20112012,96.0,2.0
02M267,2011-09-26,20112012,96.0,2.0
02M267,2011-09-27,20112012,96.0,2.0
02M267,2011-09-28,20112012,96.0,4.0
02M267,2011-10-03,20112012,96.0,4.0
02M267,2011-10-04,20112012,96.0,2.0
02M267,2011-10-05,20112012,96.0,3.0
02M267,2011-10-06,20112012,96.0,1.0
02M267,2011-10-07,20112012,96.0,4.0
02M267,2011-10-11,20112012,97.0,2.0
02M267,2011-10-12,20112012,98.0,3.0
02M267,2011-10-13,20112012,97.0,3.0
02M267,2011-10-14,20112012,97.0,5.0
02M267,2011-10-17,20112012,97.0,6.0
02M267,2011-10-18,20112012,97.0,4.0
02M267,2011-10-19,20112012,97.0,9.0
02M267,2011-10-20,20112012,97.0,5.0
02M267,2011-10-21,20112012,97.0,7.0
02M267,2011-10-24,20112012,97.0,6.0
02M267,2011-10-25,20112012,98.0,6.0
02M267,2011-10-26,20112012,98.0,10.0
02M267,2011-10-27,20112012,98.0,8.0
02M267,2011-10-28,20112012,98.0,6.0
02M267,2011-10-31,20112012,98.0,5.0
02M267,2011-11-01,20112012,98.0,4.0
02M267,2011-11-02,20112012,98.0,6.0
02M267,2011-11-03,20112012,98.0,3.0
02M267,2011-11-04,20112012,98.0,4.0
02M267,2011-11-07,20112012,98.0,6.0
02M267,2011-11-09,20112012,98.0,1.0
02M267,2011-11-10,20112012,98.0,3.0
02M267,2011-11-14,20112012,98.0,1.0
02M267,2011-11-15,20112012,99.0,4.0
02M267,2011-11-16,20112012,99.0,2.0
02M267,2011-11-17,20112012,99.0,5.0
02M267,2011-11-18,20112012,98.0,4.0
02M267,2011-11-21,20112012,98.0,7.0
02M267,2011-11-22,20112012,98.0,11.0
02M267,2011-11-23,20112012,98.0,13.0
02M267,2011-11-28,20112012,98.0,6.0
02M267,2011-11-29,20112012,98.0,3.0
02M267,2011-11-30,20112012,98.0,3.0
02M267,2011-12-01,20112012,98.0,3.0
02M267,2011-12-02,20112012,98.0,2.0
02M267,2011-12-05,20112012,98.0,2.0
02M267,2011-12-06,20112012,98.0,1.0
02M267,2011-12-07,20112012,98.0,3.0
02M267,2011-12-08,20112012,98.0,6.0
02M267,2011-12-09,20112012,98.0,11.0
02M267,2011-12-12,20112012,97.0,9.0
02M267,2011-12-13,20112012,97.0,10.0
02M267,2011-12-14,20112012,97.0,8.0
02M267,2011-12-15,20112012,97.0,6.0
02M267,2011-12-16,20112012,97.0,11.0
02M267,2011-12-19,20112012,99.0,13.0
02M267,2011-12-20,20112012,99.0,10.0
02M267,2011-12-21,20112012,100.0,12.0
02M267,2011-12-22,20112012,99.0,15.0
02M267,2011-12-23,20112012,99.0,25.0
02M267,2012-01-03,20112012,98.0,14.0
02M267,2012-01-04,20112012,98.0,9.0
02M267,2012-01-05,20112012,98.0,8.0
02M267,2012-01-06,20112012,98.0,7.0
02M267,2012-01-09,20112012,98.0,11.0
02M267,2012-01-10,20112012,98.0,9.0
02M267,2012-01-11,20112012,98.0,6.0
02M267,2012-01-12,20112012,98.0,5.0
02M267,2012-01-13,20112012,98.0,5.0
02M267,2012-01-17,20112012,98.0,7.0
02M267,2012-01-18,20112012,98.0,5.0
02M267,2012-01-19,20112012,98.0,4.0
02M267,2012-01-20,20112012,98.0,5.0
02M267,2012-01-23,20112012,98.0,7.0
02M267,2012-01-24,20112012,98.0,7.0
02M267,2012-01-25,20112012,98.0,8.0
02M267,2012-01-26,20112012,98.0,10.0
02M267,2012-01-27,20112012,98.0,13.0
02M267,2012-01-30,20112012,97.0,3.0
02M267,2012-01-31,20112012,97.0,4.0
02M267,2012-02-01,20112012,96.0,6.0
02M267,2012-02-02,20112012,96.0,6.0
02M267,2012-02-03,20112012,96.0,5.0
02M267,2012-02-06,20112012,95.0,8.0
02M267,2012-02-07,20112012,95.0,6.0
02M267,2012-02-08,20112012,95.0,4.0
02M267,2012-02-09,20112012,95.0,1.0
02M267,2012-02-10,20112012,95.0,6.0
02M267,2012-02-13,20112012,95.0,8.0
02M267,2012-02-14,20112012,95.0,4.0
02M267,2012-02-15,20112012,95.0,5.0
02M267,2012-02-16,20112012,95.0,4.0
02M267,2012-02-17,20112012,95.0,12.0
02M267,2012-02-27,20112012,96.0,14.0
02M267,2012-02-28,20112012,96.0,6.0
02M267,2012-02-29,20112012,96.0,5.0
02M267,2012-03-01,20112012,96.0,4.0
02M267,2012-03-02,20112012,96.0,4.0
02M267,2012-03-05,20112012,96.0,11.0
02M267,2012-03-06,20112012,96.0,8.0
02M267,2012-03-07,20112012,96.0,6.0
02M267,2012-03-08,20112012,96.0,6.0
02M267,2012-03-09,20112012,96.0,8.0
02M267,2012-03-12,20112012,96.0,11.0
02M267,2012-03-13,20112012,96.0,10.0
02M267,2012-03-14,20112012,96.0,5.0
02M267,2012-03-15,20112012,96.0,4.0
02M267,2012-03-16,20112012,96.0,7.0
02M267,2012-03-19,20112012,96.0,8.0
02M267,2012-03-20,20112012,96.0,3.0
02M267,2012-03-21,20112012,96.0,3.0
02M267,2012-03-22,20112012,96.0,4.0
02M267,2012-03-23,20112012,96.0,5.0
02M267,2012-03-26,20112012,96.0,4.0
02M267,2012-03-27,20112012,96.0,2.0
02M267,2012-03-28,20112012,96.0,4.0
02M267,2012-03-29,20112012,96.0,3.0
02M267,2012-03-30,20112012,97.0,8.0
02M267,2012-04-02,20112012,97.0,7.0
02M267,2012-04-03,20112012,97.0,3.0
02M267,2012-04-04,20112012,97.0,7.0
02M267,2012-04-05,20112012,97.0,9.0
02M267,2012-04-16,20112012,97.0,12.0
02M267,2012-04-17,20112012,97.0,9.0
02M267,2012-04-18,20112012,97.0,6.0
02M267,2012-04-19,20112012,97.0,8.0
02M267,2012-04-20,20112012,97.0,6.0
02M267,2012-04-23,20112012,97.0,4.0
02M267,2012-04-24,20112012,97.0,1.0
02M267,2012-04-25,20112012,98.0,1.0
02M267,2012-04-26,20112012,98.0,4.0
02M267,2012-04-27,20112012,97.0,3.0
02M267,2012-04-30,20112012,97.0,4.0
02M267,2012-05-01,20112012,97.0,2.0
02M267,2012-05-02,20112012,97.0,0.0
02M267,2012-05-03,20112012,97.0,2.0
02M267,2012-05-04,20112012,97.0,2.0
02M267,2012-05-07,20112012,97.0,8.0
02M267,2012-05-08,20112012,97.0,6.0
02M267,2012-05-09,20112012,97.0,4.0
02M267,2012-05-10,20112012,97.0,4.0
02M267,2012-05-11,20112012,97.0,2.0
02M267,2012-05-14,20112012,97.0,9.0
02M267,2012-05-15,20112012,97.0,3.0
02M267,2012-05-16,20112012,97.0,1.0
02M267,2012-05-17,20112012,97.0,2.0
02M267,2012-05-18,20112012,97.0,4.0
02M267,2012-05-21,20112012,97.0,7.0
02M267,2012-05-22,20112012,97.0,3.0
02M267,2012-05-23,20112012,97.0,2.0
02M267,2012-05-24,20112012,97.0,3.0
02M267,2012-05-25,20112012,97.0,15.0
02M267,2012-05-29,20112012,97.0,6.0
02M267,2012-05-30,20112012,97.0,2.0
02M267,2012-05-31,20112012,97.0,3.0
02M267,2012-06-01,20112012,97.0,4.0
02M267,2012-06-04,20112012,97.0,4.0
02M267,2012-06-05,20112012,97.0,6.0
02M267,2012-06-06,20112012,97.0,5.0
02M267,2012-06-08,20112012,97.0,11.0
02M267,2012-06-11,20112012,97.0,11.0
02M267,2012-06-12,20112012,98.0,2.0
02M267,2012-06-13,20112012,98.0,3.0
02M267,2012-06-14,20112012,98.0,3.0
02M267,2012-06-15,20112012,98.0,4.0
02M267,2012-06-18,20112012,97.0,5.0
02M267,2012-06-19,20112012,97.0,6.0
02M267,2012-06-20,20112012,97.0,6.0
02M267,2012-06-21,20112012,97.0,7.0
02M267,2012-06-22,20112012,97.0,5.0
02M267,2012-06-27,20112012,97.0,16.0
02M418,2009-09-09,20092010,620.0,7.0
02M418,2009-09-10,20092010,621.0,8.0
02M418,2009-09-11,20092010,621.0,12.0
02M418,2009-09-14,20092010,623.0,11.0
02M418,2009-09-15,20092010,621.0,11.0
02M418,2009-09-16,20092010,621.0,11.0
02M418,2009-09-17,20092010,621.0,10.0
02M418,2009-09-18,20092010,621.0,15.0
02M418,2009-09-21,20092010,621.0,19.0
02M418,2009-09-22,20092010,621.0,15.0
02M418,2009-09-23,20092010,621.0,18.0
02M418,2009-09-24,20092010,621.0,17.0
02M418,2009-09-25,20092010,621.0,18.0
02M418,2009-09-29,20092010,621.0,19.0
02M418,2009-09-30,20092010,621.0,11.0
02M418,2009-10-01,20092010,621.0,17.0
02M418,2009-10-02,20092010,621.0,23.0
02M418,2009-10-05,20092010,620.0,9.0
02M418,2009-10-06,20092010,620.0,16.0
02M418,2009-10-07,20092010,620.0,19.0
02M418,2009-10-08,20092010,620.0,17.0
02M418,2009-10-09,20092010,620.0,22.0
02M418,2009-10-13,20092010,620.0,23.0
02M418,2009-10-14,20092010,620.0,8.0
02M418,2009-10-15,20092010,620.0,11.0
02M418,2009-10-16,20092010,620.0,28.0
02M418,2009-10-19,20092010,620.0,16.0
02M418,2009-10-20,20092010,620.0,16.0
02M418,2009-10-21,20092010,620.0,13.0
02M418,2009-10-22,20092010,620.0,9.0
02M418,2009-10-23,20092010,619.0,16.0
02M418,2009-10-26,20092010,618.0,16.0
02M418,2009-10-27,20092010,619.0,18.0
02M418,2009-10-28,20092010,619.0,16.0
02M418,2009-10-29,20092010,619.0,20.0
02M418,2009-10-30,20092010,619.0,26.0
02M418,2009-11-02,20092010,619.0,24.0
02M418,2009-11-04,20092010,619.0,12.0
02M418,2009-11-05,20092010,619.0,16.0
02M418,2009-11-06,20092010,619.0,32.0
02M418,2009-11-09,20092010,619.0,17.0
02M418,2009-11-10,20092010,619.0,16.0
02M418,2009-11-12,20092010,619.0,20.0
02M418,2009-11-13,20092010,619.0,20.0
02M418,2009-11-16,20092010,618.0,24.0
02M418,2009-11-17,20092010,618.0,19.0
02M418,2009-11-18,20092010,618.0,22.0
02M418,2009-11-19,20092010,618.0,21.0
02M418,2009-11-20,20092010,618.0,34.0
02M418,2009-11-23,20092010,618.0,30.0
02M418,2009-11-24,20092010,618.0,28.0
02M418,2009-11-25,20092010,618.0,39.0
02M418,2009-11-30,20092010,617.0,27.0
02M418,2009-12-01,20092010,617.0,19.0
02M418,2009-12-02,20092010,617.0,20.0
02M418,2009-12-03,20092010,617.0,20.0
02M418,2009-12-04,20092010,617.0,12.0
02M418,2009-12-07,20092010,618.0,33.0
02M418,2009-12-08,20092010,618.0,24.0
02M418,2009-12-09,20092010,618.0,40.0
02M418,2009-12-10,20092010,618.0,25.0
02M418,2009-12-11,20092010,618.0,34.0
02M418,2009-12-14,20092010,618.0,36.0
02M418,2009-12-15,20092010,618.0,31.0
02M418,2009-12-16,20092010,618.0,23.0
02M418,2009-12-17,20092010,618.0,25.0
02M418,2009-12-18,20092010,617.0,36.0
02M418,2009-12-21,20092010,617.0,34.0
02M418,2009-12-22,20092010,617.0,34.0
02M418,2009-12-23,20092010,617.0,43.0
02M418,2010-01-04,20092010,617.0,32.0
02M418,2010-01-05,20092010,617.0,24.0
02M418,2010-01-06,20092010,617.0,22.0
02M418,2010-01-07,20092010,617.0,24.0
02M418,2010-01-08,20092010,617.0,34.0
02M418,2010-01-11,20092010,617.0,31.0
02M418,2010-01-12,20092010,617.0,27.0
02M418,2010-01-13,20092010,617.0,30.0
02M418,2010-01-14,20092010,617.0,14.0
02M418,2010-01-15,20092010,617.0,28.0
02M418,2010-01-19,20092010,617.0,22.0
02M418,2010-01-20,20092010,617.0,16.0
02M418,2010-01-21,20092010,617.0,26.0
02M418,2010-01-22,20092010,616.0,12.0
02M418,2010-01-25,20092010,616.0,20.0
02M418,2010-02-02,20092010,616.0,14.0
02M418,2010-02-03,20092010,614.0,13.0
02M418,2010-02-04,20092010,614.0,19.0
02M418,2010-02-05,20092010,614.0,18.0
02M418,2010-02-08,20092010,614.0,34.0
02M418,2010-02-09,20092010,615.0,35.0
02M418,2010-02-11,20092010,615.0,60.0
02M418,2010-02-12,20092010,613.0,44.0
02M418,2010-02-22,20092010,613.0,26.0
02M418,2010-02-23,20092010,613.0,29.0
02M418,2010-02-24,20092010,613.0,30.0
02M418,2010-02-25,20092010,613.0,37.0
02M418,2010-03-01,20092010,613.0,26.0
02M418,2010-03-02,20092010,613.0,24.0
02M418,2010-03-03,20092010,613.0,29.0
02M418,2010-03-04,20092010,613.0,25.0
02M418,2010-03-05,20092010,613.0,18.0
02M418,2010-03-08,20092010,613.0,52.0
02M418,2010-03-09,20092010,613.0,27.0
02M418,2010-03-10,20092010,613.0,22.0
02M418,2010-03-11,20092010,612.0,27.0
02M418,2010-03-12,20092010,612.0,40.0
02M418,2010-03-15,20092010,612.0,39.0
02M418,2010-03-16,20092010,612.0,24.0
02M418,2010-03-17,20092010,612.0,28.0
02M418,2010-03-18,20092010,612.0,21.0
02M418,2010-03-19,20092010,612.0,34.0
02M418,2010-03-22,20092010,612.0,41.0
02M418,2010-03-23,20092010,612.0,24.0
02M418,2010-03-24,20092010,612.0,19.0
02M418,2010-03-25,20092010,612.0,25.0
02M418,2010-03-26,20092010,612.0,39.0
02M418,2010-04-07,20092010,612.0,37.0
02M418,2010-04-08,20092010,612.0,40.0
02M418,2010-04-09,20092010,612.0,40.0
02M418,2010-04-12,20092010,612.0,40.0
02M418,2010-04-13,20092010,612.0,36.0
02M418,2010-04-14,20092010,612.0,29.0
02M418,2010-04-15,20092010,612.0,25.0
02M418,2010-04-16,20092010,612.0,30.0
02M418,2010-04-19,20092010,612.0,34.0
02M418,2010-04-20,20092010,612.0,37.0
02M418,2010-04-21,20092010,612.0,23.0
02M418,2010-04-22,20092010,612.0,24.0
02M418,2010-04-23,20092010,612.0,79.0
02M418,2010-04-26,20092010,612.0,44.0
02M418,2010-04-27,20092010,612.0,22.0
02M418,2010-04-28,20092010,612.0,31.0
02M418,2010-04-29,20092010,612.0,25.0
02M418,2010-04-30,20092010,612.0,29.0
02M418,2010-05-03,20092010,612.0,61.0
02M418,2010-05-04,20092010,612.0,25.0
02M418,2010-05-05,20092010,612.0,21.0
02M418,2010-05-06,20092010,612.0,25.0
02M418,2010-05-07,20092010,612.0,33.0
02M418,2010-05-10,20092010,612.0,36.0
02M418,2010-05-11,20092010,612.0,27.0
02M418,2010-05-12,20092010,612.0,46.0
02M418,2010-05-13,20092010,612.0,23.0
02M418,2010-05-14,20092010,612.0,26.0
02M418,2010-05-17,20092010,612.0,29.0
02M418,2010-05-18,20092010,612.0,21.0
02M418,2010-05-19,20092010,612.0,25.0
02M418,2010-05-20,20092010,612.0,23.0
02M418,2010-05-21,20092010,611.0,37.0
02M418,2010-05-24,20092010,611.0,39.0
02M418,2010-05-25,20092010,611.0,17.0
02M418,2010-05-26,20092010,611.0,22.0
02M418,2010-05-27,20092010,610.0,22.0
02M418,2010-05-28,20092010,610.0,43.0
02M418,2010-06-01,20092010,610.0,36.0
02M418,2010-06-02,20092010,610.0,26.0
02M418,2010-06-03,20092010,610.0,26.0
02M418,2010-06-04,20092010,610.0,32.0
02M418,2010-06-07,20092010,610.0,163.0
02M418,2010-06-08,20092010,610.0,30.0
02M418,2010-06-09,20092010,610.0,21.0
02M418,2010-06-11,20092010,610.0,215.0
02M418,2010-06-14,20092010,610.0,21.0
02M418,2010-06-28,20092010,610.0,24.0
02M418,2010-09-08,20102011,638.0,17.0
02M418,2010-09-13,20102011,639.0,5.0
02M418,2010-09-14,20102011,639.0,7.0
02M418,2010-09-15,20102011,639.0,9.0
02M418,2010-09-16,20102011,639.0,13.0
02M418,2010-09-17,20102011,641.0,14.0
02M418,2010-09-20,20102011,641.0,13.0
02M418,2010-09-21,20102011,641.0,8.0
02M418,2010-09-22,20102011,641.0,20.0
02M418,2010-09-23,20102011,640.0,15.0
02M418,2010-09-24,20102011,640.0,22.0
02M418,2010-09-27,20102011,640.0,15.0
02M418,2010-09-28,20102011,640.0,17.0
02M418,2010-09-29,20102011,640.0,16.0
02M418,2010-09-30,20102011,639.0,27.0
02M418,2010-10-01,20102011,639.0,32.0
02M418,2010-10-04,20102011,639.0,26.0
02M418,2010-10-05,20102011,638.0,25.0
02M418,2010-10-06,20102011,638.0,10.0
02M418,2010-10-07,20102011,638.0,21.0
02M418,2010-10-08,20102011,638.0,21.0
02M418,2010-10-12,20102011,638.0,15.0
02M418,2010-10-13,20102011,638.0,41.0
02M418,2010-10-14,20102011,638.0,26.0
02M418,2010-10-15,20102011,638.0,34.0
02M418,2010-10-18,20102011,638.0,29.0
02M418,2010-10-19,20102011,638.0,27.0
02M418,2010-10-20,20102011,638.0,16.0
02M418,2010-10-21,20102011,638.0,21.0
02M418,2010-10-22,20102011,638.0,22.0
02M418,2010-10-25,20102011,638.0,17.0
02M418,2010-10-26,20102011,637.0,9.0
02M418,2010-10-27,20102011,637.0,13.0
02M418,2010-10-28,20102011,637.0,12.0
02M418,2010-10-29,20102011,637.0,21.0
02M418,2010-11-01,20102011,637.0,39.0
02M418,2010-11-03,20102011,637.0,14.0
02M418,2010-11-04,20102011,637.0,19.0
02M418,2010-11-05,20102011,637.0,15.0
02M418,2010-11-08,20102011,637.0,21.0
02M418,2010-11-09,20102011,638.0,12.0
02M418,2010-11-10,20102011,638.0,9.0
02M418,2010-11-12,20102011,638.0,27.0
02M418,2010-11-15,20102011,638.0,27.0
02M418,2010-11-16,20102011,638.0,18.0
02M418,2010-11-17,20102011,638.0,15.0
02M418,2010-11-18,20102011,638.0,12.0
02M418,2010-11-19,20102011,638.0,28.0
02M418,2010-11-22,20102011,638.0,21.0
02M418,2010-11-23,20102011,638.0,25.0
02M418,2010-11-24,20102011,638.0,39.0
02M418,2010-11-29,20102011,638.0,26.0
02M418,2010-11-30,20102011,638.0,20.0
02M418,2010-12-01,20102011,638.0,23.0
02M418,2010-12-02,20102011,638.0,24.0
02M418,2010-12-03,20102011,638.0,22.0
02M418,2010-12-06,20102011,638.0,19.0
02M418,2010-12-07,20102011,638.0,21.0
02M418,2010-12-08,20102011,638.0,27.0
02M418,2010-12-09,20102011,638.0,39.0
02M418,2010-12-10,20102011,638.0,27.0
02M418,2010-12-13,20102011,638.0,24.0
02M418,2010-12-14,20102011,638.0,23.0
02M418,2010-12-15,20102011,638.0,21.0
02M418,2010-12-16,20102011,638.0,18.0
02M418,2010-12-17,20102011,638.0,22.0
02M418,2010-12-20,20102011,638.0,39.0
02M418,2010-12-21,20102011,638.0,34.0
02M418,2010-12-22,20102011,638.0,37.0
02M418,2010-12-23,20102011,638.0,56.0
02M418,2011-01-03,20102011,637.0,49.0
02M418,2011-01-04,20102011,637.0,37.0
02M418,2011-01-05,20102011,637.0,27.0
02M418,2011-01-06,20102011,637.0,26.0
02M418,2011-01-07,20102011,637.0,33.0
02M418,2011-01-10,20102011,637.0,44.0
02M418,2011-01-12,20102011,637.0,129.0
02M418,2011-01-13,20102011,637.0,17.0
02M418,2011-01-14,20102011,637.0,24.0
02M418,2011-01-18,20102011,637.0,33.0
02M418,2011-01-19,20102011,637.0,29.0
02M418,2011-01-20,20102011,637.0,24.0
02M418,2011-01-21,20102011,637.0,36.0
02M418,2011-01-24,20102011,636.0,15.0
02M418,2011-02-01,20102011,633.0,21.0
02M418,2011-02-02,20102011,633.0,54.0
02M418,2011-02-03,20102011,633.0,86.0
02M418,2011-02-04,20102011,633.0,24.0
02M418,2011-02-07,20102011,633.0,18.0
02M418,2011-02-08,20102011,633.0,25.0
02M418,2011-02-09,20102011,632.0,24.0
02M418,2011-02-10,20102011,632.0,20.0
02M418,2011-02-11,20102011,631.0,21.0
02M418,2011-02-14,20102011,631.0,21.0
02M418,2011-02-15,20102011,631.0,17.0
02M418,2011-02-16,20102011,631.0,21.0
02M418,2011-02-17,20102011,630.0,26.0
02M418,2011-02-18,20102011,630.0,25.0
02M418,2011-02-28,20102011,630.0,40.0
02M418,2011-03-01,20102011,630.0,17.0
02M418,2011-03-02,20102011,630.0,27.0
02M418,2011-03-03,20102011,630.0,28.0
02M418,2011-03-04,20102011,630.0,33.0
02M418,2011-03-07,20102011,629.0,43.0
02M418,2011-03-08,20102011,629.0,25.0
02M418,2011-03-09,20102011,629.0,38.0
02M418,2011-03-10,20102011,629.0,36.0
02M418,2011-03-11,20102011,629.0,30.0
02M418,2011-03-14,20102011,629.0,24.0
02M418,2011-03-15,20102011,629.0,29.0
02M418,2011-03-16,20102011,629.0,25.0
02M418,2011-03-17,20102011,629.0,19.0
02M418,2011-03-18,20102011,629.0,32.0
02M418,2011-03-21,20102011,629.0,36.0
02M418,2011-03-22,20102011,629.0,18.0
02M418,2011-03-23,20102011,629.0,34.0
02M418,2011-03-24,20102011,629.0,23.0
02M418,2011-03-25,20102011,629.0,22.0
02M418,2011-03-28,20102011,629.0,30.0
02M418,2011-03-29,20102011,629.0,25.0
02M418,2011-03-30,20102011,629.0,20.0
02M418,2011-03-31,20102011,629.0,28.0
02M418,2011-04-01,20102011,629.0,21.0
02M418,2011-04-04,20102011,629.0,27.0
02M418,2011-04-05,20102011,629.0,17.0
02M418,2011-04-06,20102011,629.0,15.0
02M418,2011-04-07,20102011,629.0,29.0
02M418,2011-04-08,20102011,629.0,30.0
02M418,2011-04-11,20102011,628.0,38.0
02M418,2011-04-12,20102011,628.0,39.0
02M418,2011-04-13,20102011,628.0,24.0
02M418,2011-04-14,20102011,628.0,24.0
02M418,2011-04-15,20102011,628.0,51.0
02M418,2011-04-27,20102011,629.0,51.0
